ROAD_ID,PHYSICAL_ROAD_ID,PAVEMENT_SEGMENT_ID,STATE_CODE,STATE_NAME,SHRP_ID,CONSTRUCTION_NO,SURVEY_DATE,SURVEY_YEAR,SURVEY_SEQ_NO,PAVEMENT_FAMILY,PAVEMENT_FAMILY_EXP,FUNC_CLASS_EXP,LTPP_DIR_EXP,LTPP_LANE,GPS_SPS_EXP,EXPERIMENT_NO_EXP,PAVEMENT_AGE_YEARS,CUM_ESAL_AT_SURVEY,ESAL_SINCE_LAST_SURVEY,PRECIPITATION,EVAPORATION,PRECIP_DAYS,TEMP_AVG,FREEZE_INDEX,FREEZE_THAW,SHORTWAVE_SURFACE_AVG,AC_THICKNESS_MM,BASE_THICKNESS_MM,SUBBASE_THICKNESS_MM,TOTAL_PAV_THICKNESS_MM,NUM_AC_LAYERS,NUM_LAYERS_TOTAL,SURFACE_MATL,BASE_MATL,SUBGRADE_MATL,PRIOR_PATCH_COUNT,DAYS_SINCE_LAST_PATCH,PCI_SCORE,PCI_RATING,PCI_DOMINANT_DISTRESS,RUT_DEPTH_1_8IN,IRI_LEFT_WHEEL_PATH,IRI_RIGHT_WHEEL_PATH,MRI,N_PRIOR_SURVEYS,PCI_PREV,PCI_CHANGE_SINCE_LAST,DAYS_SINCE_LAST_SURVEY,YEARS_SINCE_LAST_SURVEY,PCI_NEXT,DAYS_TO_NEXT_SURVEY,YEARS_TO_NEXT_SURVEY,SPLIT
12-4096-1,12-4096,12-4096-1-0,12,Florida,4096,1,30/8/1994,1994,2,ACATB,Asphalt concrete over asphalt treated base/subgrade,Rural Principal Arterial - Other,West,1,General Pavement Studies,Asphalt Concrete on Bound Base,7.660506502,332874.0,61720.0,1523.81,1335.43,365.0,19.0,0.0,15.0,142391.2,33.01999879,218.4400097,332.7400097,584.2000182,1,4,"Hot Mixed, Hot Laid AC, Dense Graded",Sand Asphalt,Coarse-Grained Soils: Poorly Graded Sand with Silt,0,,65.0,Fair,rutting (M),5.0,0.566199994,0.637800014,0.601999998,1,100.0,-35.0,1062.0,2.9075975359342916,63.0,916.0,2.507871321013005,train
12-4096-1,12-4096,12-4096-1-0,12,Florida,4096,1,3/3/1997,1997,3,ACATB,Asphalt concrete over asphalt treated base/subgrade,Rural Principal Arterial - Other,West,1,General Pavement Studies,Asphalt Concrete on Bound Base,10.16837782,410120.0,77246.0,1134.25,1294.22,365.0,19.10000038,0.0,17.0,145896.7,33.01999879,218.4400097,332.7400097,584.2000182,1,4,"Hot Mixed, Hot Laid AC, Dense Graded",Sand Asphalt,Coarse-Grained Soils: Poorly Graded Sand with Silt,0,,63.0,Fair,rutting (M),6.0,,,,2,65.0,-2.0,916.0,2.507871321013005,61.4,730.0,1.998631074606434,train
12-4096-1,12-4096,12-4096-1-0,12,Florida,4096,1,3/3/1999,1999,4,ACATB,Asphalt concrete over asphalt treated base/subgrade,Rural Principal Arterial - Other,West,1,General Pavement Studies,Asphalt Concrete on Bound Base,12.1670089,470833.0,60713.0,935.31,1214.42,365.0,19.79999924,3.0,12.0,157324.4,33.01999879,218.4400097,332.7400097,584.2000182,1,4,"Hot Mixed, Hot Laid AC, Dense Graded",Sand Asphalt,Coarse-Grained Soils: Poorly Graded Sand with Silt,0,,61.4,Fair,rutting (M),6.0,,,,3,63.0,-1.6000000000000014,730.0,1.998631074606434,57.6,1175.0,3.216974674880219,train
12-4096-1,12-4096,12-4096-1-0,12,Florida,4096,1,21/5/2002,2002,5,ACATB,Asphalt concrete over asphalt treated base/subgrade,Rural Principal Arterial - Other,West,1,General Pavement Studies,Asphalt Concrete on Bound Base,15.38398357,588297.0,117464.0,1375.23,1093.94,365.0,20.0,0.0,17.0,151856.6,33.01999879,218.4400097,332.7400097,584.2000182,1,4,"Hot Mixed, Hot Laid AC, Dense Graded",Sand Asphalt,Coarse-Grained Soils: Poorly Graded Sand with Silt,0,,57.6,Fair,rutting (M),6.0,0.877800012,1.029799986,0.953799999,4,61.4,-3.799999999999997,1175.0,3.216974674880219,56.2,135.0,0.36960985626283366,train
12-4097-1,12-4097,12-4097-1-0,12,Florida,4097,1,3/10/1991,1991,1,ACATB,Asphalt concrete over asphalt treated base/subgrade,Rural Principal Arterial - Interstate,East,1,General Pavement Studies,Asphalt Concrete on Bound Base,4.752908966,2303748.0,,1523.57,1197.29,365.0,18.70000076,0.0,20.0,134280.9,195.5799974,160.0200048,160.0200048,515.6200071,6,9,Dense Graded Asphalt Concrete Interlayer,HMAC,Coarse-Grained Soil: Silty Sand,0,,100.0,Good,,,,,,0,,,,,40.0,1062.0,2.9075975359342916,train
12-4097-1,12-4097,12-4097-1-0,12,Florida,4097,1,30/8/1994,1994,2,ACATB,Asphalt concrete over asphalt treated base/subgrade,Rural Principal Arterial - Interstate,East,1,General Pavement Studies,Asphalt Concrete on Bound Base,7.660506502,3514300.0,1210552.0,1675.69,1296.27,365.0,18.20000076,1.0,24.0,143036.7,195.5799974,160.0200048,160.0200048,515.6200071,6,9,Dense Graded Asphalt Concrete Interlayer,HMAC,Coarse-Grained Soil: Silty Sand,0,,40.0,Poor,rutting (H),8.0,,,,1,100.0,-60.0,1062.0,2.9075975359342916,56.9,917.0,2.510609171800137,train
12-4097-1,12-4097,12-4097-1-0,12,Florida,4097,1,4/3/1997,1997,3,ACATB,Asphalt concrete over asphalt treated base/subgrade,Rural Principal Arterial - Interstate,East,1,General Pavement Studies,Asphalt Concrete on Bound Base,10.17111567,4883578.0,1369278.0,1169.39,1210.82,365.0,18.5,2.0,24.0,146085.4,195.5799974,160.0200048,160.0200048,515.6200071,6,9,Dense Graded Asphalt Concrete Interlayer,HMAC,Coarse-Grained Soil: Silty Sand,0,,56.9,Fair,rutting (M),7.0,,,,2,40.0,16.9,917.0,2.510609171800137,30.7,729.0,1.995893223819302,train
12-4097-1,12-4097,12-4097-1-0,12,Florida,4097,1,3/3/1999,1999,4,ACATB,Asphalt concrete over asphalt treated base/subgrade,Rural Principal Arterial - Interstate,East,1,General Pavement Studies,Asphalt Concrete on Bound Base,12.1670089,5969315.0,1085737.0,912.17,1116.64,365.0,19.20000076,4.0,23.0,158952.2,195.5799974,160.0200048,160.0200048,515.6200071,6,9,Dense Graded Asphalt Concrete Interlayer,HMAC,Coarse-Grained Soil: Silty Sand,0,,30.7,Very Poor,rutting (H),8.0,,,,3,56.9,-26.2,729.0,1.995893223819302,12.6,1063.0,2.9103353867214237,train
12-4097-1,12-4097,12-4097-1-0,12,Florida,4097,1,29/1/2002,2002,5,ACATB,Asphalt concrete over asphalt treated base/subgrade,Rural Principal Arterial - Interstate,East,1,General Pavement Studies,Asphalt Concrete on Bound Base,15.07734428,7564280.0,1594965.0,1282.49,1039.98,365.0,19.39999962,0.0,25.0,153842.8,195.5799974,160.0200048,160.0200048,515.6200071,6,9,Dense Graded Asphalt Concrete Interlayer,HMAC,Coarse-Grained Soil: Silty Sand,0,,12.6,Serious,rutting (H),8.0,,,,4,30.7,-18.1,1063.0,2.9103353867214237,12.3,723.0,1.9794661190965093,train
12-4100-1,12-4100,12-4100-1-0,12,Florida,4100,1,3/10/1991,1991,1,ACTB,Asphalt concrete over cement/lime treated base/subgrade,Urban Other Principal Arterial,North,1,General Pavement Studies,Asphalt Concrete on Bound Base,4.752908966,525847.0,,1590.56,1322.59,365.0,19.70000076,0.0,2.0,131218.7,76.19999697,193.0399976,322.5799952,591.8199897,2,5,"Hot Mixed, Hot Laid AC, Dense Graded",HMAC,Coarse-Grained Soils: Poorly Graded Sand with Silt,0,,100.0,Good,,,,,,0,,,,,39.1,1062.0,2.9075975359342916,test
12-4100-1,12-4100,12-4100-1-0,12,Florida,4100,1,30/8/1994,1994,2,ACTB,Asphalt concrete over cement/lime treated base/subgrade,Urban Other Principal Arterial,North,1,General Pavement Studies,Asphalt Concrete on Bound Base,7.660506502,626022.0,100175.0,1600.52,1344.76,365.0,19.5,0.0,7.0,142308.1,76.19999697,193.0399976,322.5799952,591.8199897,2,5,"Hot Mixed, Hot Laid AC, Dense Graded",HMAC,Coarse-Grained Soils: Poorly Graded Sand with Silt,0,,39.1,Very Poor,rutting (H),10.0,,,,1,100.0,-60.9,1062.0,2.9075975359342916,36.5,916.0,2.507871321013005,test
12-4100-1,12-4100,12-4100-1-0,12,Florida,4100,1,3/3/1997,1997,3,ACTB,Asphalt concrete over cement/lime treated base/subgrade,Urban Other Principal Arterial,North,1,General Pavement Studies,Asphalt Concrete on Bound Base,10.16837782,731797.0,105775.0,1225.08,1367.88,365.0,19.5,0.0,6.0,145661.6,76.19999697,193.0399976,322.5799952,591.8199897,2,5,"Hot Mixed, Hot Laid AC, Dense Graded",HMAC,Coarse-Grained Soils: Poorly Graded Sand with Silt,0,,36.5,Very Poor,rutting (H),10.0,,,,2,39.1,-2.6000000000000014,916.0,2.507871321013005,34.0,731.0,2.001368925393566,test
12-4100-1,12-4100,12-4100-1-0,12,Florida,4100,1,4/3/1999,1999,4,ACTB,Asphalt concrete over cement/lime treated base/subgrade,Urban Other Principal Arterial,North,1,General Pavement Studies,Asphalt Concrete on Bound Base,12.16974675,814335.0,82538.0,822.14,1362.99,365.0,20.20000076,1.0,7.0,157040.4,76.19999697,193.0399976,322.5799952,591.8199897,2,5,"Hot Mixed, Hot Laid AC, Dense Graded",HMAC,Coarse-Grained Soils: Poorly Graded Sand with Silt,0,,34.0,Very Poor,rutting (H),9.0,,,,3,36.5,-2.5,731.0,2.001368925393566,14.0,980.0,2.6830937713894594,test
12-4103-1,12-4103,12-4103-1-0,12,Florida,4103,1,13/1/1995,1995,1,ACUB,Asphalt concrete over unbound base/subgrade,Urban Principal Arterial - Other Freeways or Expressways,West,1,General Pavement Studies,Asphalt Concrete on Unbound Granular Base,8.032854209,1890776.0,,1660.98,1517.2,365.0,24.0,0.0,0.0,148047.0,73.66000091,538.4800194,144.7799952,756.9200154,2,5,"Hot Mixed, Hot Laid AC, Dense Graded",Soil-Aggregate Mixture (Predominantly Coarse-Grained),Coarse-Grained Soil: Silty Sand,0,,76.5,Satisfactory,raveling_weathering (M),,,,,0,,,,,28.7,734.0,2.0095824777549622,test
12-4103-1,12-4103,12-4103-1-0,12,Florida,4103,1,16/1/1997,1997,2,ACUB,Asphalt concrete over unbound base/subgrade,Urban Principal Arterial - Other Freeways or Expressways,West,1,General Pavement Studies,Asphalt Concrete on Unbound Granular Base,10.04243669,2657879.0,767103.0,1222.33,1391.26,365.0,24.60000038,0.0,0.0,144150.0,73.66000091,538.4800194,144.7799952,756.9200154,2,5,"Hot Mixed, Hot Laid AC, Dense Graded",Soil-Aggregate Mixture (Predominantly Coarse-Grained),Coarse-Grained Soil: Silty Sand,0,,28.7,Very Poor,rutting (H),8.0,,,,1,76.5,-47.8,734.0,2.0095824777549622,27.8,907.0,2.4832306639288158,test
12-4105-1,12-4105,12-4105-1-0,12,Florida,4105,1,4/10/1991,1991,1,ACUB,Asphalt concrete over unbound base/subgrade,Urban Other Principal Arterial,North,1,General Pavement Studies,Asphalt Concrete on Unbound Granular Base,4.755646817,729809.0,,1497.71,1328.39,365.0,20.10000038,0.0,4.0,136307.7,58.4200003,256.5400097,337.8200048,652.7800148,2,5,"Hot Mixed, Hot Laid AC, Dense Graded","Limerock, Caliche",Coarse-Grained Soils: Poorly Graded Sand,0,,80.2,Satisfactory,raveling_weathering (M),,,,,0,,,,,80.0,521.0,1.4264202600958247,train
12-4106-1,12-4106,12-4106-1-0,12,Florida,4106,1,18/7/1991,1991,1,ACUB,Asphalt concrete over unbound base/subgrade,Rural Principal Arterial - Interstate,North,1,General Pavement Studies,Asphalt Concrete on Unbound Granular Base,3.630390144,1508024.0,,1473.42,1333.63,365.0,23.79999924,0.0,0.0,140776.2,208.2800027,251.4599903,350.5200048,810.2599979,2,5,"Hot Mixed, Hot Laid AC, Dense Graded",Soil-Aggregate Mixture (Predominantly Coarse-Grained),Coarse-Grained Soils: Poorly Graded Sand,0,,65.0,Fair,rutting (M),6.0,,,,0,,,,,48.6,2010.0,5.503080082135524,test
12-4106-1,12-4106,12-4106-1-0,12,Florida,4106,1,17/1/1997,1997,2,ACUB,Asphalt concrete over unbound base/subgrade,Rural Principal Arterial - Interstate,North,1,General Pavement Studies,Asphalt Concrete on Unbound Granular Base,9.133470226,3298265.0,1790241.0,1368.9,1287.05,365.0,23.79999924,0.0,0.0,144409.5,208.2800027,251.4599903,350.5200048,810.2599979,2,5,"Hot Mixed, Hot Laid AC, Dense Graded",Soil-Aggregate Mixture (Predominantly Coarse-Grained),Coarse-Grained Soils: Poorly Graded Sand,0,,48.6,Poor,rutting (M),7.0,,,,1,65.0,-16.4,2010.0,5.503080082135524,24.1,907.0,2.4832306639288158,test
12-4106-1,12-4106,12-4106-1-0,12,Florida,4106,1,13/7/1999,1999,3,ACUB,Asphalt concrete over unbound base/subgrade,Rural Principal Arterial - Interstate,North,1,General Pavement Studies,Asphalt Concrete on Unbound Granular Base,11.61670089,4131009.0,832744.0,1686.98,1356.78,365.0,23.39999962,0.0,0.0,151044.7,208.2800027,251.4599903,350.5200048,810.2599979,2,5,"Hot Mixed, Hot Laid AC, Dense Graded",Soil-Aggregate Mixture (Predominantly Coarse-Grained),Coarse-Grained Soils: Poorly Graded Sand,0,,24.1,Serious,rutting (H),8.0,,,,2,48.6,-24.5,907.0,2.4832306639288158,10.5,1036.0,2.836413415468857,test
12-4107-1,12-4107,12-4107-1-0,12,Florida,4107,1,18/7/1991,1991,1,ACUB,Asphalt concrete over unbound base/subgrade,Rural Principal Arterial - Other,West,1,General Pavement Studies,Asphalt Concrete on Unbound Granular Base,4.542094456,1063748.0,,1480.03,1388.13,365.0,23.10000038,0.0,0.0,139524.4,68.57999818,304.8,0.0,373.3799982,2,4,"Hot Mixed, Hot Laid AC, Dense Graded",Soil-Aggregate Mixture (Predominantly Coarse-Grained),Coarse-Grained Soils: Poorly Graded Sand with Silt,0,,58.7,Fair,rutting (M),5.0,,,,0,,,,,65.9,602.0,1.648186173853525,test
12-4107-1,12-4107,12-4107-1-0,12,Florida,4107,1,11/3/1993,1993,2,ACUB,Asphalt concrete over unbound base/subgrade,Rural Principal Arterial - Other,West,1,General Pavement Studies,Asphalt Concrete on Unbound Granular Base,6.19028063,1219739.0,155991.0,1163.86,1379.2,365.0,22.5,0.0,0.0,146031.7,68.57999818,304.8,0.0,373.3799982,2,4,"Hot Mixed, Hot Laid AC, Dense Graded",Soil-Aggregate Mixture (Predominantly Coarse-Grained),Coarse-Grained Soils: Poorly Graded Sand with Silt,0,,65.9,Fair,alligator_cracking (M),,,,,1,58.7,7.200000000000003,602.0,1.648186173853525,0.0,1481.0,4.054757015742642,test
12-4108-1,12-4108,12-4108-1-0,12,Florida,4108,1,3/10/1991,1991,1,ACTB,Asphalt concrete over cement/lime treated base/subgrade,Rural Minor Arterial,West,1,General Pavement Studies,Asphalt Concrete on Bound Base,4.752908966,307816.0,,1590.56,1322.59,365.0,19.70000076,0.0,2.0,131218.7,99.06000242,152.4,327.6599903,579.1199927,2,5,"Hot Mixed, Hot Laid AC, Dense Graded",HMAC,Coarse-Grained Soils: Poorly Graded Sand,0,,100.0,Good,,,,,,0,,,,,29.6,1062.0,2.9075975359342916,train
12-4154-2,12-4154,12-4154-2-0,12,Florida,4154,2,17/8/1990,1990,1,ACUB,Asphalt concrete over unbound base/subgrade,Rural Minor Arterial,East,1,General Pavement Studies,Asphalt Concrete on Unbound Granular Base,1.171800137,348833.0,,762.04,1011.33,365.0,22.89999962,0.0,0.0,151481.0,30.48000121,220.9799952,0.0,251.4599964,1,3,"Hot Mixed, Hot Laid AC, Dense Graded","Other (Specify, if Possible)",Coarse-Grained Soils: Poorly Graded Sand with Silt,0,,34.7,Very Poor,alligator_cracking (M),,2.006199956,1.168200016,1.587199998,0,,,,,33.3,94.0,0.25735797399041754,train
12-9054-1,12-9054,12-9054-1-0,12,Florida,9054,1,13/8/1990,1990,1,ACUB,Asphalt concrete over unbound base/subgrade,Rural Principal Arterial - Other,West,1,General Pavement Studies,Asphalt Concrete on Unbound Granular Base,3.613963039,1013493.0,,886.13,891.25,365.0,21.60000038,0.0,1.0,153467.9,63.5,251.4599903,304.8,619.7599903,1,4,"Hot Mixed, Hot Laid AC, Dense Graded","Limerock, Caliche",Coarse-Grained Soils: Poorly Graded Sand,0,,35.5,Very Poor,rutting (H),15.0,0.798599994,1.09460001,0.946599996,0,,,,,35.5,99.0,0.27104722792607805,train
12-9054-1,12-9054,12-9054-1-0,12,Florida,9054,1,20/11/1990,1990,2,ACUB,Asphalt concrete over unbound base/subgrade,Rural Principal Arterial - Other,West,1,General Pavement Studies,Asphalt Concrete on Unbound Granular Base,3.885010267,1013493.0,0.0,886.13,891.25,365.0,21.60000038,0.0,1.0,153467.9,63.5,251.4599903,304.8,619.7599903,1,4,"Hot Mixed, Hot Laid AC, Dense Graded","Limerock, Caliche",Coarse-Grained Soils: Poorly Graded Sand,0,,35.5,Very Poor,rutting (H),15.0,0.798599994,1.09460001,0.946599996,1,35.5,0.0,99.0,0.27104722792607805,88.8,318.0,0.8706365503080082,train
12-9054-1,12-9054,12-9054-1-0,12,Florida,9054,1,4/10/1991,1991,3,ACUB,Asphalt concrete over unbound base/subgrade,Rural Principal Arterial - Other,West,1,General Pavement Studies,Asphalt Concrete on Unbound Granular Base,4.755646817,1162948.0,149455.0,1497.71,1328.39,365.0,20.10000038,0.0,4.0,136307.7,63.5,251.4599903,304.8,619.7599903,1,4,"Hot Mixed, Hot Laid AC, Dense Graded","Limerock, Caliche",Coarse-Grained Soils: Poorly Graded Sand,0,,88.8,Good,long_trans_cracking (L),,0.852200007,1.135400009,0.993799996,2,35.5,53.3,318.0,0.8706365503080082,88.7,521.0,1.4264202600958247,train
12-9054-1,12-9054,12-9054-1-0,12,Florida,9054,1,8/3/1993,1993,4,ACUB,Asphalt concrete over unbound base/subgrade,Rural Principal Arterial - Other,West,1,General Pavement Studies,Asphalt Concrete on Unbound Granular Base,6.182067077,1458028.0,295080.0,1501.26,1043.8,365.0,20.0,0.0,9.0,147055.9,63.5,251.4599903,304.8,619.7599903,1,4,"Hot Mixed, Hot Laid AC, Dense Graded","Limerock, Caliche",Coarse-Grained Soils: Poorly Graded Sand,0,,88.7,Good,long_trans_cracking (L),,,,,3,88.8,-0.09999999999999432,521.0,1.4264202600958247,87.7,886.0,2.425735797399042,train
12-9054-1,12-9054,12-9054-1-0,12,Florida,9054,1,11/8/1995,1995,5,ACUB,Asphalt concrete over unbound base/subgrade,Rural Principal Arterial - Other,West,1,General Pavement Studies,Asphalt Concrete on Unbound Granular Base,8.607802875,1802600.0,344572.0,1451.85,1271.23,365.0,19.79999924,0.0,21.0,148719.9,63.5,251.4599903,304.8,619.7599903,1,4,"Hot Mixed, Hot Laid AC, Dense Graded","Limerock, Caliche",Coarse-Grained Soils: Poorly Graded Sand,0,,87.7,Good,long_trans_cracking (L),,,,,4,88.7,-1.0,886.0,2.425735797399042,33.4,404.0,1.106091718001369,train
13-1001-2,13-1001,13-1001-2-0,13,Georgia,1001,2,24/2/1992,1992,1,ACUB,Asphalt concrete over unbound base/subgrade,Rural Major Collector,West,1,General Pavement Studies,Asphalt Concrete on Unbound Granular Base,0.6954141,219479.0,,1725.89,1131.73,366.0,15.0,6.0,52.0,144577.3,205.7399976,218.4400097,0.0,424.1800073,3,5,"Hot Mixed, Hot Laid AC, Dense Graded",Crushed Gravel,Fine-Grained Soils: Sandy Silt,0,,55.8,Fair,rutting (M),6.0,0.711600006,0.9278,0.819599998,0,,,,,68.6,974.0,2.6666666666666665,train
13-1001-2,13-1001,13-1001-2-0,13,Georgia,1001,2,25/10/1994,1994,2,ACUB,Asphalt concrete over unbound base/subgrade,Rural Major Collector,West,1,General Pavement Studies,Asphalt Concrete on Unbound Granular Base,3.362080767,470578.0,251099.0,1805.68,1263.41,365.0,15.10000038,34.0,43.0,146799.4,205.7399976,218.4400097,0.0,424.1800073,3,5,"Hot Mixed, Hot Laid AC, Dense Graded",Crushed Gravel,Fine-Grained Soils: Sandy Silt,0,,68.6,Fair,alligator_cracking (L),,0.669000006,1.022399986,0.845800006,1,55.8,12.799999999999997,974.0,2.6666666666666665,32.3,932.0,2.5516769336071183,train
13-1004-2,13-1004,13-1004-2-0,13,Georgia,1004,2,8/4/1991,1991,1,ACUB,Asphalt concrete over unbound base/subgrade,Rural Major Collector,West,1,General Pavement Studies,Asphalt Concrete on Unbound Granular Base,0.813141684,112884.0,,1500.39,1088.0,365.0,16.89999962,2.0,36.0,137703.0,172.7199988,193.0399976,0.0,365.7599964,3,5,"Hot Mixed, Hot Laid AC, Dense Graded",Soil-Aggregate Mixture (Predominantly Coarse-Grained),Fine-Grained Soils: Sandy Lean Clay,0,,74.9,Satisfactory,rutting (L),2.0,,,,0,,,,,72.2,1296.0,3.5482546201232035,test
13-1004-2,13-1004,13-1004-2-0,13,Georgia,1004,2,25/10/1994,1994,2,ACUB,Asphalt concrete over unbound base/subgrade,Rural Major Collector,West,1,General Pavement Studies,Asphalt Concrete on Unbound Granular Base,4.361396304,275614.0,162730.0,2142.88,1206.71,365.0,16.20000076,18.0,34.0,144818.1,172.7199988,193.0399976,0.0,365.7599964,3,5,"Hot Mixed, Hot Laid AC, Dense Graded",Soil-Aggregate Mixture (Predominantly Coarse-Grained),Fine-Grained Soils: Sandy Lean Clay,0,,72.2,Satisfactory,alligator_cracking (L),,0.669800007,0.886800015,0.778199995,1,74.9,-2.700000000000003,1296.0,3.5482546201232035,70.6,931.0,2.5489390828199863,test
13-1005-2,13-1005,13-1005-2-0,13,Georgia,1005,2,8/4/1991,1991,1,ACUB,Asphalt concrete over unbound base/subgrade,Rural Major Collector,East,1,General Pavement Studies,Asphalt Concrete on Unbound Granular Base,0.813141684,88723.0,,1391.55,1106.35,365.0,17.70000076,1.0,28.0,139010.5,193.0400006,223.5200048,0.0,416.5600055,3,5,"Hot Mixed, Hot Laid AC, Dense Graded",Soil-Aggregate Mixture (Predominantly Coarse-Grained),Coarse-Grained Soil: Clayey Sand,0,,84.8,Satisfactory,rutting (L),3.0,,,,0,,,,,59.4,470.0,1.2867898699520877,test
13-1005-2,13-1005,13-1005-2-0,13,Georgia,1005,2,21/7/1992,1992,2,ACUB,Asphalt concrete over unbound base/subgrade,Rural Major Collector,East,1,General Pavement Studies,Asphalt Concrete on Unbound Granular Base,2.099931554,178406.0,89683.0,1529.3,1095.39,366.0,17.0,1.0,29.0,144459.7,193.0400006,223.5200048,0.0,416.5600055,3,5,"Hot Mixed, Hot Laid AC, Dense Graded",Soil-Aggregate Mixture (Predominantly Coarse-Grained),Coarse-Grained Soil: Clayey Sand,0,,59.4,Fair,rutting (M),4.0,0.934200001,1.057200003,0.995799994,1,84.8,-25.4,470.0,1.2867898699520877,89.6,168.0,0.459958932238193,test
13-1005-2,13-1005,13-1005-2-0,13,Georgia,1005,2,5/1/1993,1993,3,ACUB,Asphalt concrete over unbound base/subgrade,Rural Major Collector,East,1,General Pavement Studies,Asphalt Concrete on Unbound Granular Base,2.559890486,281663.0,103257.0,1161.49,987.78,365.0,17.39999962,1.0,35.0,152958.2,193.0400006,223.5200048,0.0,416.5600055,3,5,"Hot Mixed, Hot Laid AC, Dense Graded",Soil-Aggregate Mixture (Predominantly Coarse-Grained),Coarse-Grained Soil: Clayey Sand,0,,89.6,Good,long_trans_cracking (L),,0.9472,1.1102,1.028799987,2,59.4,30.199999999999996,168.0,0.459958932238193,88.1,659.0,1.8042436687200547,test
13-1005-2,13-1005,13-1005-2-0,13,Georgia,1005,2,26/10/1994,1994,4,ACUB,Asphalt concrete over unbound base/subgrade,Rural Major Collector,East,1,General Pavement Studies,Asphalt Concrete on Unbound Granular Base,4.364134155,394056.0,112393.0,1917.29,1241.9,365.0,17.10000038,9.0,30.0,145865.1,193.0400006,223.5200048,0.0,416.5600055,3,5,"Hot Mixed, Hot Laid AC, Dense Graded",Soil-Aggregate Mixture (Predominantly Coarse-Grained),Coarse-Grained Soil: Clayey Sand,0,,88.1,Good,long_trans_cracking (L),,0.906399989,1.108399987,1.007400024,3,89.6,-1.5,659.0,1.8042436687200547,75.8,286.0,0.783025325119781,test
13-1005-2,13-1005,13-1005-2-0,13,Georgia,1005,2,8/8/1995,1995,5,ACUB,Asphalt concrete over unbound base/subgrade,Rural Major Collector,East,1,General Pavement Studies,Asphalt Concrete on Unbound Granular Base,5.14715948,501785.0,107729.0,1350.08,1004.06,365.0,17.79999924,7.0,52.0,152037.2,193.0400006,223.5200048,0.0,416.5600055,3,5,"Hot Mixed, Hot Laid AC, Dense Graded",Soil-Aggregate Mixture (Predominantly Coarse-Grained),Coarse-Grained Soil: Clayey Sand,0,,75.8,Satisfactory,rutting (L),3.0,0.984200001,0.988200009,0.98599999,4,88.1,-12.299999999999997,286.0,0.783025325119781,75.7,259.0,0.7091033538672142,test
13-1005-2,13-1005,13-1005-2-0,13,Georgia,1005,2,23/4/1996,1996,6,ACUB,Asphalt concrete over unbound base/subgrade,Rural Major Collector,East,1,General Pavement Studies,Asphalt Concrete on Unbound Granular Base,5.856262834,612071.0,110286.0,1219.1,1021.83,366.0,17.20000076,18.0,50.0,154639.5,193.0400006,223.5200048,0.0,416.5600055,3,5,"Hot Mixed, Hot Laid AC, Dense Graded",Soil-Aggregate Mixture (Predominantly Coarse-Grained),Coarse-Grained Soil: Clayey Sand,0,,75.7,Satisfactory,rutting (L),3.0,0.964999998,1.292399979,1.128799987,5,75.8,-0.09999999999999432,259.0,0.7091033538672142,74.4,179.0,0.49007529089664614,test
